ID,start_timestamp,end_timestamp,PlayerName (Team),next_action_type,next_action_result,FXID,ShirtNumber,HomeAway,FxTID,TeamName,PlayerID,PlayerFirstName,PlayerLastName,Period,MatchTime
1,10.498519270995857,25.100052313717516,Tommy Freeman (England),TACKLE BIG,Green,941361,14,H,550,England,35530,Tommy,Freeman,1,7
2,10.938334907,26.650973176,Nik McCurran (Japan),CARRY BIG,Green,941361,10,A,3000,Japan,43557,Nik,McCurran,1,8
3,11.671352041,25.560687246,Kanji Shimokawa (Japan),RUCK BIG,Green,941361,6,A,3000,Japan,30962,Kanji,Shimokawa,1,8
4,11.798258784539414,26.599957721940633,Sam Underhill (England),JACKLER ON FEET BIG,Green,941361,7,H,550,England,21608,Sam,Underhill,1,8
5,12.59118301899963,25.560687246,Seunghyok Lee (Japan),RUCK BIG,Green,941361,2,A,3000,Japan,43664,Seunghyok,Lee,1,11
6,15.571950113378684,24.198154826666848,Faulua Makisi (Japan),RUCK ON FEET BIG,Green,941361,8,A,3000,Japan,23417,Faulua,Makisi,1,12
7,16.226710725,31.5271339,Takato Okabe (Japan),KICK CHASE,Green,941361,1,A,3000,Japan,32321,Takato,Okabe,1,12
8,16.226710725,31.5271339,Seunghyok Lee (Japan),KICK CHASE,Green,941361,2,A,3000,Japan,43664,Seunghyok,Lee,1,12
9,16.226710725,31.5271339,Shuhei Takeuchi (Japan),KICK CHASE,Green,941361,3,A,3000,Japan,37874,Shuhei,Takeuchi,1,12
10,16.226710725,31.5271339,Sanaila Waqa (Japan),KICK CHASE,Green,941361,4,A,3000,Japan,23564,Sanaila,Waqa,1,12
11,16.226710725,31.5271339,Epineri Uluiviti (Japan),KICK CHASE,Green,941361,5,A,3000,Japan,26154,Epineri,Uluiviti,1,12
12,16.226710725,31.5271339,Kanji Shimokawa (Japan),KICK CHASE,Green,941361,6,A,3000,Japan,30962,Kanji,Shimokawa,1,12
13,16.226710725,31.5271339,Kazuki Himeno (Japan),KICK CHASE,Green,941361,7,A,3000,Japan,28962,Kazuki,Himeno,1,12
14,16.226710725,31.5271339,Faulua Makisi (Japan),KICK CHASE,Green,941361,8,A,3000,Japan,23417,Faulua,Makisi,1,12
15,16.226710725,31.5271339,Naoto Saito (Japan),KICK CHASE,Green,941361,9,A,3000,Japan,25158,Naoto,Saito,1,12
16,16.226710725,31.5271339,Jone Naikabula (Japan),KICK CHASE,Green,941361,11,A,3000,Japan,28091,Jone,Naikabula,1,12
17,16.226710725,31.5271339,Siosaia Fifita (Japan),KICK CHASE,Green,941361,12,A,3000,Japan,30973,Siosaia,Fifita,1,12
18,16.226710725,31.5271339,Dylan Riley (Japan),KICK CHASE,Green,941361,13,A,3000,Japan,27652,Dylan,Riley,1,12
19,16.226710725,31.5271339,Tomoki Osada (Japan),KICK CHASE,Green,941361,14,A,3000,Japan,31059,Tomoki,Osada,1,12
20,16.634161588,28.699943951956858,Sam Underhill (England),KICK RETREAT,Green,941361,7,H,550,England,21608,Sam,Underhill,1,12
21,16.634161588,28.699943951956858,Ellis Genge (England),KICK RETREAT,Green,941361,1,H,550,England,22778,Ellis,Genge,1,12
22,16.634161588,28.699943951956858,Jamie George (England),KICK RETREAT,Green,941361,2,H,550,England,10187,Jamie,George,1,12
23,16.634161588,28.699943951956858,Will Stuart (England),KICK RETREAT,Green,941361,3,H,550,England,24121,Will,Stuart,1,12
24,16.634161588,28.699943951956858,Maro Itoje (England),KICK RETREAT,Green,941361,4,H,550,England,20440,Maro,Itoje,1,12
25,16.634161588,28.699943951956858,George Martin (England),KICK RETREAT,Green,941361,5,H,550,England,35631,George,Martin,1,12
26,16.634161588,28.699943951956858,Tom Curry (England),KICK RETREAT,Green,941361,6,H,550,England,25980,Tom,Curry,1,12
27,16.634161588,28.699943951956858,Ben Earl (England),KICK RETREAT,Green,941361,8,H,550,England,23732,Ben,Earl,1,12
28,16.634161588,28.699943951956858,Jack van Poortvliet (England),KICK RETREAT,Green,941361,9,H,550,England,35629,Jack,van Poortvliet,1,12
29,16.634161588,28.699943951956858,Ollie Sleightholme (England),KICK RETREAT,Green,941361,11,H,550,England,28734,Ollie,Sleightholme,1,12
