ID,start_timestamp,end_timestamp,PlayerName (Team),next_action_type,next_action_result,FXID,ShirtNumber,HomeAway,FxTID,TeamName,PlayerID,PlayerFirstName,PlayerLastName,Period,MatchTime,FxDate,HomeTeam,AwayTeam
1,12.299985986331926,20.50080906899933,Daragh Doyle (Canada),Tackle,Green,950766,4,A,953,Canada,924585,Daragh,Doyle,1,11,05/09/2026,Japan,Canada
2,13.799082636332251,22.10119367766669,Kyle Steeves (Canada),Jackler,Green,950766,3,A,953,Canada,58472,Kyle,Steeves,1,12,05/09/2026,Japan,Canada
3,14.778685763,22.591855939,Jack Cornelsen (Japan),Ruck,Green,950766,4,H,3000,Japan,23697,Jack,Cornelsen,1,13,05/09/2026,Japan,Canada
4,18.683268651,23.683268651,Faulua Makisi (Japan),Ruck,Green,950766,8,H,3000,Japan,23417,Faulua,Makisi,1,18,05/09/2026,Japan,Canada
5,19.813960944,24.813960944,Takato Okabe (Japan),Ruck,Green,950766,1,H,3000,Japan,32321,Takato,Okabe,1,18,05/09/2026,Japan,Canada
6,19.813960944,24.813960944,Shuhei Takeuchi (Japan),Ruck,Green,950766,3,H,3000,Japan,37874,Shuhei,Takeuchi,1,18,05/09/2026,Japan,Canada
7,21.138359858,26.138359858,Harry Hockings (Japan),Carry,Green,950766,5,H,3000,Japan,24957,Harry,Hockings,1,18,05/09/2026,Japan,Canada
8,21.49942783633132,33.200915500999216,Jesse Kilgour (Canada),Kick Retreat,Green,950766,9,A,953,Canada,62684,Jesse,Kilgour,1,18,05/09/2026,Japan,Canada
9,21.998477539333205,30.20102799700119,Lucas Rumball (Canada),Tackle,Green,950766,8,A,953,Canada,25183,Lucas,Rumball,1,18,05/09/2026,Japan,Canada
10,22.476635902,33.200915500999216,Spencer Jones (Canada),Kick Retreat,Green,950766,10,A,953,Canada,38161,Spencer,Jones,1,18,05/09/2026,Japan,Canada
11,23.333929512,33.200915500999216,Daragh Doyle (Canada),Kick Retreat,Green,950766,4,A,953,Canada,924585,Daragh,Doyle,1,20,05/09/2026,Japan,Canada
12,23.333929512,33.200915500999216,Kyle Steeves (Canada),Kick Retreat,Green,950766,3,A,953,Canada,58472,Kyle,Steeves,1,20,05/09/2026,Japan,Canada
13,23.333929512,33.200915500999216,Lucas Rumball (Canada),Kick Retreat,Green,950766,8,A,953,Canada,25183,Lucas,Rumball,1,20,05/09/2026,Japan,Canada
14,23.333929512,33.200915500999216,Isaac Olson (Canada),Kick Retreat,Green,950766,13,A,953,Canada,38837,Isaac,Olson,1,20,05/09/2026,Japan,Canada
15,23.333929512,33.200915500999216,Sam Miller (Canada),Kick Retreat,Green,950766,1,A,953,Canada,70642,Sam,Miller,1,20,05/09/2026,Japan,Canada
16,23.333929512,33.200915500999216,Izzak Kelly (Canada),Kick Retreat,Green,950766,5,A,953,Canada,59970,Izzak,Kelly,1,20,05/09/2026,Japan,Canada
17,23.333929512,33.200915500999216,Ben LeSage (Canada),Kick Retreat,Green,950766,12,A,953,Canada,25195,Ben,LeSage,1,20,05/09/2026,Japan,Canada
18,23.333929512,33.200915500999216,Foster Dewitt (Canada),Kick Retreat,Green,950766,2,A,953,Canada,38835,Foster,Dewitt,1,20,05/09/2026,Japan,Canada
19,23.333929512,33.200915500999216,Mason Flesch (Canada),Kick Retreat,Green,950766,6,A,953,Canada,38465,Mason,Flesch,1,20,05/09/2026,Japan,Canada
20,23.333929512,33.200915500999216,Sion Parry (Canada),Kick Retreat,Green,950766,7,A,953,Canada,59972,Sion,Parry,1,20,05/09/2026,Japan,Canada
21,24.297323223,32.59995834331832,Takato Okabe (Japan),Kick Chase,Green,950766,1,H,3000,Japan,32321,Takato,Okabe,1,20,05/09/2026,Japan,Canada
