ID,start_timestamp,end_timestamp,PlayerName (Team),next_action_type,next_action_result,FXID,ShirtNumber,HomeAway,FxTID,TeamName,PlayerID,PlayerFirstName,PlayerLastName,Period,MatchTime
1,13.491065811,22.62555728075108,Kenta Kobayashi (Japan),Jackler,Green,947043,1,A,3000,Japan,34481,Kenta,Kobayashi,1,13
2,14.542821787,24.961679331357857,Ben Gunter (Japan),Tackle,Green,947043,6,A,3000,Japan,26283,Ben,Gunter,1,13
3,16.831156869,21.831156869,Tomoki Osada (Japan),Phase Defence,Red,947043,11,A,3000,Japan,31059,Tomoki,Osada,1,16
4,18.597591692,30.000048592332348,Uilisi Halaholo (Tonga),Ruck,Red,947043,12,H,750,Tonga,20935,Uilisi,Halaholo,1,18
5,19.196332583,25.49996051733241,Veikoso Poloniati (Tonga),Ruck,Yellow,947043,4,H,750,Tonga,39123,Veikoso,Poloniati,1,19
6,19.196332583,25.49996051733241,Fotu Lokotui (Tonga),Ruck,Yellow,947043,7,H,750,Tonga,21971,Fotu,Lokotui,1,19
7,19.482465198,45.59990668333467,Samiuela Moli (Tonga),Carry,Green,947043,2,H,750,Tonga,29511,Samiuela,Moli,1,19
8,19.71903645,34.29998761000077,Sonatane Takulua (Tonga),Carry,Green,947043,9,H,750,Tonga,20156,Sonatane,Takulua,1,20
9,21.040869966,27.028906342,Ben Tameifuna (Tonga),Ruck,Green,947043,3,H,750,Tonga,18807,Ben,Tameifuna,1,21
10,23.01630187,30.100018853674612,Kanji Shimokawa (Japan),Tackle,Green,947043,7,A,3000,Japan,30962,Kanji,Shimokawa,1,23
11,23.494224885,29.799931469742024,Hayate Era (Japan),Tackle,Green,947043,2,A,3000,Japan,61955,Hayate,Era,1,23
12,26.88564146038261,36.2999646679775,Jack Cornelsen (Japan),Charge Down,Green,947043,4,A,3000,Japan,23697,Jack,Cornelsen,1,28
13,29.911493357,40.29993317999805,Ben Tameifuna (Tonga),Ruck,Green,947043,3,H,750,Tonga,18807,Ben,Tameifuna,1,28
14,29.911493357,40.29993317999805,Veikoso Poloniati (Tonga),Ruck,Green,947043,4,H,750,Tonga,39123,Veikoso,Poloniati,1,28
15,33.418283,38.79993874766677,Siegfried Fisi'ihoi (Tonga),Ruck,Green,947043,1,H,750,Tonga,22136,Siegfried,Fisi'ihoi,1,29
16,33.418283,38.79993874766677,Harison Mataele (Tonga),Ruck,Green,947043,5,H,750,Tonga,21969,Harison,Mataele,1,29
17,33.418283,38.79993874766677,Siosiua Moala (Tonga),Ruck,Green,947043,8,H,750,Tonga,65198,Siosiua,Moala,1,29
18,47.274914423,68.277197026,Kenta Kobayashi (Japan),Lineout Attack,Green,947043,1,A,3000,Japan,34481,Kenta,Kobayashi,1,50
19,47.274914423,68.277197026,Hayate Era (Japan),Lineout Attack,Green,947043,2,A,3000,Japan,61955,Hayate,Era,1,50
20,47.274914423,68.277197026,Shuhei Takeuchi (Japan),Lineout Attack,Green,947043,3,A,3000,Japan,37874,Shuhei,Takeuchi,1,50
21,47.274914423,68.277197026,Jack Cornelsen (Japan),Lineout Attack,Green,947043,4,A,3000,Japan,23697,Jack,Cornelsen,1,50
22,47.274914423,68.277197026,Warner Dearns (Japan),Lineout Attack,Green,947043,5,A,3000,Japan,40399,Warner,Dearns,1,50
23,47.274914423,68.277197026,Kanji Shimokawa (Japan),Lineout Attack,Green,947043,7,A,3000,Japan,30962,Kanji,Shimokawa,1,50
24,50.677074829931975,68.29995141833139,Samiuela Moli (Tonga),Lineout Defence,Green,947043,2,H,750,Tonga,29511,Samiuela,Moli,1,50
25,50.677074829931975,68.29995141833139,Veikoso Poloniati (Tonga),Lineout Defence,Green,947043,4,H,750,Tonga,39123,Veikoso,Poloniati,1,50
26,50.677074829931975,68.29995141833139,Harison Mataele (Tonga),Lineout Defence,Green,947043,5,H,750,Tonga,21969,Harison,Mataele,1,50
27,50.69793282999657,67.3999415510011,Siegfried Fisi'ihoi (Tonga),Lineout Defence,Green,947043,1,H,750,Tonga,22136,Siegfried,Fisi'ihoi,1,50
28,51.29847335499684,68.49998060499927,Ben Tameifuna (Tonga),Lineout Defence,Yellow,947043,3,H,750,Tonga,18807,Ben,Tameifuna,1,50
29,52.07947800925564,68.7610329535382,Ben Gunter (Japan),Lineout Attack,Green,947043,6,A,3000,Japan,26283,Ben,Gunter,1,50
30,59.063456898,70.3999692403325,Fotu Lokotui (Tonga),Tackle,Green,947043,7,H,750,Tonga,21971,Fotu,Lokotui,1,59
31,59.390346768,76.19997998600066,Siosiua Moala (Tonga),Jackler,Green,947043,8,H,750,Tonga,65198,Siosiua,Moala,1,59
32,59.807614155,73.122739219,Kanji Shimokawa (Japan),Ruck,Green,947043,7,A,3000,Japan,30962,Kanji,Shimokawa,1,59
33,59.807614155,73.122739219,Kanji Shimokawa (Japan),Kick Retreat,Green,947043,7,A,3000,Japan,30962,Kanji,Shimokawa,1,59
34,59.807614155,73.122739219,Charlie Lawrence (Japan),Ruck,Green,947043,12,A,3000,Japan,32522,Charlie,Lawrence,1,59
35,59.807614155,73.122739219,Charlie Lawrence (Japan),Kick Retreat,Green,947043,12,A,3000,Japan,32522,Charlie,Lawrence,1,59
36,63.80954648526077,73.89994835033426,Samiuela Moli (Tonga),Carry,Green,947043,2,H,750,Tonga,29511,Samiuela,Moli,1,103
37,64.884914879,81.70002695733413,Tupou Ma'afu-Afungia (Tonga),Carry,Yellow,947043,6,H,750,Tonga,56791,Tupou,Ma'afu-Afungia,1,104
38,65.783276994,70.783276994,Seungsin Lee (Japan),Carry,Green,947043,10,A,3000,Japan,37841,Seungsin,Lee,1,105
39,66.532079091,79.10002880299709,Fotu Lokotui (Tonga),Ruck,Red,947043,7,H,750,Tonga,21971,Fotu,Lokotui,1,107
40,66.532079091,79.10002880299709,Uilisi Halaholo (Tonga),Ruck,Red,947043,12,H,750,Tonga,20935,Uilisi,Halaholo,1,107
41,66.5436103,79.629428363,Hayate Era (Japan),Tackle,Yellow,947043,2,A,3000,Japan,61955,Hayate,Era,1,107
42,66.5436103,79.629428363,Warner Dearns (Japan),Tackle,Yellow,947043,5,A,3000,Japan,40399,Warner,Dearns,1,107
43,67.46151927437641,79.49993850500091,Samiuela Moli (Tonga),Ruck,Red,947043,2,H,750,Tonga,29511,Samiuela,Moli,1,107
44,72.32868480725624,86.60000693800087,Samiuela Moli (Tonga),Kick Chase,Green,947043,2,H,750,Tonga,29511,Samiuela,Moli,1,112
45,72.32868480725624,86.60000693800087,Veikoso Poloniati (Tonga),Kick Chase,Green,947043,4,H,750,Tonga,39123,Veikoso,Poloniati,1,112
46,72.32868480725624,86.60000693800087,Siosiua Moala (Tonga),Kick Chase,Green,947043,8,H,750,Tonga,65198,Siosiua,Moala,1,112
47,72.389008348,85.89994469566385,Harison Mataele (Tonga),Kick Chase,Green,947043,5,H,750,Tonga,21969,Harison,Mataele,1,112
48,73.824988076,84.49997785599876,Siegfried Fisi'ihoi (Tonga),Kick Chase,Green,947043,1,H,750,Tonga,22136,Siegfried,Fisi'ihoi,1,113
49,73.824988076,84.49997785599876,Tupou Ma'afu-Afungia (Tonga),Kick Chase,Green,947043,6,H,750,Tonga,56791,Tupou,Ma'afu-Afungia,1,113
50,73.824988076,84.49997785599876,Fotu Lokotui (Tonga),Kick Chase,Green,947043,7,H,750,Tonga,21971,Fotu,Lokotui,1,113
51,73.91165532879819,87.124705777,John Tapueluelu (Tonga),Kick Chase,Green,947043,11,H,750,Tonga,33907,John,Tapueluelu,1,113
52,73.91165532879819,87.124705777,Fetuli Paea (Tonga),Kick Chase,Green,947043,13,H,750,Tonga,27088,Fetuli,Paea,1,113
53,73.91165532879819,87.124705777,Charles Piutau (Tonga),Kick Chase,Green,947043,15,H,750,Tonga,17091,Charles,Piutau,1,113
54,73.94165532879819,87.124705777,Sonatane Takulua (Tonga),Kick Chase,Green,947043,9,H,750,Tonga,20156,Sonatane,Takulua,1,113
55,73.94165532879819,87.124705777,Patrick Pellegrini (Tonga),Kick Chase,Green,947043,10,H,750,Tonga,37085,Patrick,Pellegrini,1,113
