ID,start_timestamp,end_timestamp,PlayerName (Team),next_action_type,next_action_result,FXID,ShirtNumber,HomeAway,FxTID,TeamName,PlayerID,PlayerFirstName,PlayerLastName,Period,MatchTime
1,13.837644178,18.837644178,Ethan Hooker (South Africa),Tackle,Green,949166,14,H,900,South Africa,44326,Ethan,Hooker,1,13
2,16.591555649,21.591555649,Malcolm Marx (South Africa),Jackler,Green,949166,2,H,900,South Africa,21467,Malcolm,Marx,1,15
3,17.280588221,24.367130187,Jack Cornelsen (Japan),Ruck,Green,949166,4,A,3000,Japan,23697,Jack,Cornelsen,1,15
4,19.882230123,24.882230123,Kenta Kobayashi (Japan),Ruck,Green,949166,1,A,3000,Japan,34481,Kenta,Kobayashi,1,19
5,19.882230123,24.882230123,Kenji Sato (Japan),Ruck,Green,949166,2,A,3000,Japan,61722,Kenji,Sato,1,19
6,19.882230123,26.584250962,Michael Leitch (Japan),Carry,Green,949166,8,A,3000,Japan,11306,Michael,Leitch,1,19
7,27.439183673469387,45.096903796,Kenta Kobayashi (Japan),Kick Chase,Green,949166,1,A,3000,Japan,34481,Kenta,Kobayashi,1,25
8,27.439183673469387,45.096903796,Kenji Sato (Japan),Kick Chase,Green,949166,2,A,3000,Japan,61722,Kenji,Sato,1,25
9,27.439183673469387,45.096903796,Shuhei Takeuchi (Japan),Kick Chase,Green,949166,3,A,3000,Japan,37874,Shuhei,Takeuchi,1,25
10,27.439183673469387,45.096903796,Jack Cornelsen (Japan),Kick Chase,Green,949166,4,A,3000,Japan,23697,Jack,Cornelsen,1,25
11,27.439183673469387,45.096903796,Warner Dearns (Japan),Kick Chase,Green,949166,5,A,3000,Japan,40399,Warner,Dearns,1,25
12,27.439183673469387,45.096903796,Ben Gunter (Japan),Kick Chase,Green,949166,6,A,3000,Japan,26283,Ben,Gunter,1,25
13,27.439183673469387,45.096903796,Kanji Shimokawa (Japan),Kick Chase,Green,949166,7,A,3000,Japan,30962,Kanji,Shimokawa,1,25
14,27.439183673469387,45.096903796,Tomoki Osada (Japan),Kick Chase,Green,949166,11,A,3000,Japan,31059,Tomoki,Osada,1,25
15,27.439183673469387,45.096903796,Charlie Lawrence (Japan),Kick Chase,Green,949166,12,A,3000,Japan,32522,Charlie,Lawrence,1,25
16,27.439183673469387,45.096903796,Dylan Riley (Japan),Kick Chase,Green,949166,13,A,3000,Japan,27652,Dylan,Riley,1,25
17,27.439183673469387,45.096903796,Kippei Ishida (Japan),Kick Chase,Green,949166,14,A,3000,Japan,34036,Kippei,Ishida,1,25
18,27.439183673469387,45.096903796,Michael Leitch (Japan),Kick Chase,Green,949166,8,A,3000,Japan,11306,Michael,Leitch,1,25
19,27.550894588,38.699021192,Cobus Reinach (South Africa),Charge Down,Green,949166,9,H,900,South Africa,19122,Cobus,Reinach,1,25
20,28.985876183,45.187904714,Ox Nche (South Africa),Kick Retreat,Yellow,949166,1,H,900,South Africa,23371,Ox,Nche,1,25
21,28.985876183,45.187904714,Malcolm Marx (South Africa),Kick Retreat,Green,949166,2,H,900,South Africa,21467,Malcolm,Marx,1,25
22,28.985876183,45.187904714,Zachary Porthen (South Africa),Kick Retreat,Green,949166,3,H,900,South Africa,57088,Zachary,Porthen,1,25
23,28.985876183,45.187904714,RG Snyman (South Africa),Kick Retreat,Green,949166,4,H,900,South Africa,22730,RG,Snyman,1,25
24,28.985876183,45.187904714,Lood de Jager (South Africa),Kick Retreat,Green,949166,5,H,900,South Africa,20524,Lood,de Jager,1,25
25,28.985876183,45.187904714,Siya Kolisi (South Africa),Kick Retreat,Green,949166,6,H,900,South Africa,17107,Siya,Kolisi,1,25
26,28.985876183,45.187904714,Franco Mostert (South Africa),Kick Retreat,Green,949166,7,H,900,South Africa,20097,Franco,Mostert,1,25
27,28.985876183,45.187904714,Jasper Wiese (South Africa),Kick Retreat,Green,949166,8,H,900,South Africa,24874,Jasper,Wiese,1,25
28,28.985876183,45.187904714,Cobus Reinach (South Africa),Kick Retreat,Green,949166,9,H,900,South Africa,19122,Cobus,Reinach,1,25
29,28.985876183,45.187904714,Kurt-Lee Arendse (South Africa),Kick Retreat,Green,949166,11,H,900,South Africa,34084,Kurt-Lee,Arendse,1,25
30,28.985876183,45.187904714,Damian de Allende (South Africa),Kick Retreat,Green,949166,12,H,900,South Africa,20037,Damian,de Allende,1,25
31,28.985876183,45.187904714,Jesse Kriel (South Africa),Kick Retreat,Green,949166,13,H,900,South Africa,20669,Jesse,Kriel,1,25
32,28.985876183,45.187904714,Ethan Hooker (South Africa),Kick Retreat,Green,949166,14,H,900,South Africa,44326,Ethan,Hooker,1,25
33,30.651463925,35.651463925,Warner Dearns (Japan),Ruck,Green,949166,5,A,3000,Japan,40399,Warner,Dearns,1,30
34,30.651463925,35.651463925,Ben Gunter (Japan),Ruck,Green,949166,6,A,3000,Japan,26283,Ben,Gunter,1,30
35,32.281365194,37.281365194,Zachary Porthen (South Africa),Jackler,Green,949166,3,H,900,South Africa,57088,Zachary,Porthen,1,31
36,33.069160997732425,38.069160997732425,Shuhei Takeuchi (Japan),Carry,Green,949166,3,A,3000,Japan,37874,Shuhei,Takeuchi,1,32
37,33.289648509,38.289648509,Kanji Shimokawa (Japan),Ruck,Green,949166,7,A,3000,Japan,30962,Kanji,Shimokawa,1,32
38,34.49275915,39.49275915,Lood de Jager (South Africa),Tackle,Green,949166,5,H,900,South Africa,20524,Lood,de Jager,1,32
39,36.76390022675737,46.680387546,Michael Leitch (Japan),Tackle,Green,949166,8,A,3000,Japan,11306,Michael,Leitch,1,36
40,38.874473833,48.213071123,Jack Cornelsen (Japan),Tackle,Red,949166,4,A,3000,Japan,23697,Jack,Cornelsen,1,38
41,42.208903475,47.208903475,Malcolm Marx (South Africa),Ruck,Green,949166,2,H,900,South Africa,21467,Malcolm,Marx,1,41
42,43.135936229,48.135936229,Zachary Porthen (South Africa),Ruck,Green,949166,3,H,900,South Africa,57088,Zachary,Porthen,1,41
43,43.771585061,48.771585061,Sacha Feinberg-Mngomezulu (South Africa),Carry,Green,949166,10,H,900,South Africa,39074,Sacha,Feinberg-Mngomezulu,1,41
44,43.787381083,48.787381083,Franco Mostert (South Africa),Ruck,Green,949166,7,H,900,South Africa,20097,Franco,Mostert,1,41
45,44.682194662,53.162861474,Ox Nche (South Africa),Kick Chase,Yellow,949166,1,H,900,South Africa,23371,Ox,Nche,1,44
46,44.682194662,53.162861474,Malcolm Marx (South Africa),Kick Chase,Green,949166,2,H,900,South Africa,21467,Malcolm,Marx,1,44
47,44.682194662,53.162861474,Zachary Porthen (South Africa),Kick Chase,Green,949166,3,H,900,South Africa,57088,Zachary,Porthen,1,44
48,44.682194662,53.162861474,RG Snyman (South Africa),Kick Chase,Green,949166,4,H,900,South Africa,22730,RG,Snyman,1,44
49,44.682194662,53.162861474,Lood de Jager (South Africa),Kick Chase,Green,949166,5,H,900,South Africa,20524,Lood,de Jager,1,44
50,44.682194662,53.162861474,Siya Kolisi (South Africa),Kick Chase,Green,949166,6,H,900,South Africa,17107,Siya,Kolisi,1,44
51,44.682194662,53.162861474,Franco Mostert (South Africa),Kick Chase,Green,949166,7,H,900,South Africa,20097,Franco,Mostert,1,44
52,44.682194662,53.162861474,Jasper Wiese (South Africa),Kick Chase,Green,949166,8,H,900,South Africa,24874,Jasper,Wiese,1,44
53,44.682194662,53.162861474,Cobus Reinach (South Africa),Kick Chase,Green,949166,9,H,900,South Africa,19122,Cobus,Reinach,1,44
54,44.682194662,53.162861474,Kurt-Lee Arendse (South Africa),Kick Chase,Green,949166,11,H,900,South Africa,34084,Kurt-Lee,Arendse,1,44
