ID,start_timestamp,end_timestamp,PlayerName (Team),next_action_type,next_action_result,FXID,ShirtNumber,HomeAway,FxTID,TeamName,PlayerID,PlayerFirstName,PlayerLastName,Period,MatchTime,FxDate,HomeTeam,AwayTeam
1,42.826257858,59.300727409669285,Michele Lamaro (Italy),Lineout Attack,Green,949565,7,A,952,Italy,27368,Michele,Lamaro,1,42,04/07/2026,Japan,Italy
2,42.826257858,59.300727409669285,Danilo Fischetti (Italy),Lineout Attack,Green,949565,1,A,952,Italy,27370,Danilo,Fischetti,1,42,04/07/2026,Japan,Italy
3,42.826257858,59.300727409669285,Lorenzo Cannone (Italy),Lineout Attack,Green,949565,8,A,952,Italy,36688,Lorenzo,Cannone,1,42,04/07/2026,Japan,Italy
4,42.826257858,59.300727409669285,Andrea Zambonin (Italy),Lineout Attack,Green,949565,5,A,952,Italy,34688,Andrea,Zambonin,1,42,04/07/2026,Japan,Italy
5,42.826257858,59.300727409669285,Marco Riccioni (Italy),Lineout Attack,Green,949565,3,A,952,Italy,24112,Marco,Riccioni,1,42,04/07/2026,Japan,Italy
6,42.826257858,59.300727409669285,Alessandro Ortombina (Italy),Lineout Attack,Green,949565,6,A,952,Italy,43841,Alessandro,Ortombina,1,42,04/07/2026,Japan,Italy
7,42.826257858,59.300727409669285,Niccolo Cannone (Italy),Lineout Attack,Green,949565,4,A,952,Italy,27864,Niccolo,Cannone,1,42,04/07/2026,Japan,Italy
8,42.826257858,59.300727409669285,Tommaso Di Bartolomeo (Italy),Lineout Attack,Green,949565,2,A,952,Italy,38617,Tommaso,Di Bartolomeo,1,42,04/07/2026,Japan,Italy
9,43.18020408163265,60.2997623649997,Takato Okabe (Japan),Lineout Defence,Green,949565,1,H,3000,Japan,32321,Takato,Okabe,1,42,04/07/2026,Japan,Italy
10,43.18020408163265,60.2997623649997,Shuhei Takeuchi (Japan),Lineout Defence,Green,949565,3,H,3000,Japan,37874,Shuhei,Takeuchi,1,42,04/07/2026,Japan,Italy
11,43.518395967,60.2997623649997,Kanji Shimokawa (Japan),Lineout Defence,Green,949565,7,H,3000,Japan,30962,Kanji,Shimokawa,1,42,04/07/2026,Japan,Italy
12,44.19846435265781,60.2997623649997,Jack Cornelsen (Japan),Lineout Defence,Green,949565,8,H,3000,Japan,23697,Jack,Cornelsen,1,42,04/07/2026,Japan,Italy
13,44.800946854,60.2997623649997,Harry Hockings (Japan),Lineout Defence,Green,949565,4,H,3000,Japan,24957,Harry,Hockings,1,42,04/07/2026,Japan,Italy
14,46.048897731,60.2997623649997,Warner Dearns (Japan),Lineout Defence,Green,949565,5,H,3000,Japan,40399,Warner,Dearns,1,45,04/07/2026,Japan,Italy
15,156.403223013,168.70094198100568,Michele Lamaro (Italy),Scrum Defence,Green,949565,7,A,952,Italy,27368,Michele,Lamaro,1,232,04/07/2026,Japan,Italy
16,156.403223013,168.70094198100568,Danilo Fischetti (Italy),Scrum Defence,Green,949565,1,A,952,Italy,27370,Danilo,Fischetti,1,232,04/07/2026,Japan,Italy
17,156.403223013,168.70094198100568,Lorenzo Cannone (Italy),Scrum Defence,Green,949565,8,A,952,Italy,36688,Lorenzo,Cannone,1,232,04/07/2026,Japan,Italy
18,156.403223013,168.70094198100568,Andrea Zambonin (Italy),Scrum Defence,Green,949565,5,A,952,Italy,34688,Andrea,Zambonin,1,232,04/07/2026,Japan,Italy
19,156.403223013,168.70094198100568,Marco Riccioni (Italy),Scrum Defence,Green,949565,3,A,952,Italy,24112,Marco,Riccioni,1,232,04/07/2026,Japan,Italy
20,156.403223013,168.70094198100568,Alessandro Ortombina (Italy),Scrum Defence,Green,949565,6,A,952,Italy,43841,Alessandro,Ortombina,1,232,04/07/2026,Japan,Italy
21,156.403223013,168.70094198100568,Niccolo Cannone (Italy),Scrum Defence,Green,949565,4,A,952,Italy,27864,Niccolo,Cannone,1,232,04/07/2026,Japan,Italy
22,156.403223013,168.70094198100568,Tommaso Di Bartolomeo (Italy),Scrum Defence,Green,949565,2,A,952,Italy,38617,Tommaso,Di Bartolomeo,1,232,04/07/2026,Japan,Italy
23,156.50419501133786,168.515164627,Takato Okabe (Japan),Scrum Attack,Green,949565,1,H,3000,Japan,32321,Takato,Okabe,1,232,04/07/2026,Japan,Italy
24,156.50419501133786,168.515164627,Mamoru Harada (Japan),Scrum Attack,Green,949565,2,H,3000,Japan,34483,Mamoru,Harada,1,232,04/07/2026,Japan,Italy
25,156.50419501133786,168.515164627,Shuhei Takeuchi (Japan),Scrum Attack,Green,949565,3,H,3000,Japan,37874,Shuhei,Takeuchi,1,232,04/07/2026,Japan,Italy
26,156.50419501133786,168.515164627,Harry Hockings (Japan),Scrum Attack,Green,949565,4,H,3000,Japan,24957,Harry,Hockings,1,232,04/07/2026,Japan,Italy
27,156.50419501133786,168.515164627,Warner Dearns (Japan),Scrum Attack,Green,949565,5,H,3000,Japan,40399,Warner,Dearns,1,232,04/07/2026,Japan,Italy
28,156.50419501133786,168.515164627,Ben Gunter (Japan),Scrum Attack,Green,949565,6,H,3000,Japan,26283,Ben,Gunter,1,232,04/07/2026,Japan,Italy
29,156.50419501133786,168.515164627,Kanji Shimokawa (Japan),Scrum Attack,Green,949565,7,H,3000,Japan,30962,Kanji,Shimokawa,1,232,04/07/2026,Japan,Italy
30,156.50419501133786,168.515164627,Jack Cornelsen (Japan),Scrum Attack,Green,949565,8,H,3000,Japan,23697,Jack,Cornelsen,1,232,04/07/2026,Japan,Italy
31,161.668167371,168.715582921,Michele Lamaro (Italy),Kick Retreat,Green,949565,7,A,952,Italy,27368,Michele,Lamaro,1,241,04/07/2026,Japan,Italy
32,161.668167371,168.715582921,Danilo Fischetti (Italy),Kick Retreat,Green,949565,1,A,952,Italy,27370,Danilo,Fischetti,1,241,04/07/2026,Japan,Italy
33,161.668167371,168.715582921,Lorenzo Cannone (Italy),Kick Retreat,Green,949565,8,A,952,Italy,36688,Lorenzo,Cannone,1,241,04/07/2026,Japan,Italy
34,161.668167371,168.715582921,Andrea Zambonin (Italy),Kick Retreat,Green,949565,5,A,952,Italy,34688,Andrea,Zambonin,1,241,04/07/2026,Japan,Italy
35,161.668167371,168.715582921,Marco Riccioni (Italy),Kick Retreat,Green,949565,3,A,952,Italy,24112,Marco,Riccioni,1,241,04/07/2026,Japan,Italy
36,161.668167371,168.715582921,Alessandro Ortombina (Italy),Kick Retreat,Green,949565,6,A,952,Italy,43841,Alessandro,Ortombina,1,241,04/07/2026,Japan,Italy
37,161.668167371,168.715582921,Niccolo Cannone (Italy),Kick Retreat,Green,949565,4,A,952,Italy,27864,Niccolo,Cannone,1,241,04/07/2026,Japan,Italy
38,161.668167371,168.715582921,Tommaso Di Bartolomeo (Italy),Kick Retreat,Green,949565,2,A,952,Italy,38617,Tommaso,Di Bartolomeo,1,241,04/07/2026,Japan,Italy
39,161.668167371,168.715582921,Tommaso Menoncello (Italy),Kick Retreat,Green,949565,12,A,952,Italy,37801,Tommaso,Menoncello,1,241,04/07/2026,Japan,Italy
40,161.668167371,168.715582921,Juan Ignacio Brex (Italy),Kick Retreat,Green,949565,13,A,952,Italy,19767,Juan Ignacio,Brex,1,241,04/07/2026,Japan,Italy
41,161.668167371,168.715582921,Monty Ioane (Italy),Kick Retreat,Green,949565,11,A,952,Italy,22334,Monty,Ioane,1,241,04/07/2026,Japan,Italy
42,161.668167371,168.715582921,Paolo Garbisi (Italy),Kick Retreat,Green,949565,10,A,952,Italy,33837,Paolo,Garbisi,1,241,04/07/2026,Japan,Italy
43,161.668167371,168.715582921,Stephen Varney (Italy),Kick Retreat,Green,949565,9,A,952,Italy,35522,Stephen,Varney,1,241,04/07/2026,Japan,Italy
44,161.731041479,168.986069129,Kazuma Ueda (Japan),Kick Chase,Gold,949565,14,H,3000,Japan,58487,Kazuma,Ueda,1,241,04/07/2026,Japan,Italy
45,162.347317716,166.436149733,Takato Okabe (Japan),Kick Chase,Green,949565,1,H,3000,Japan,32321,Takato,Okabe,1,241,04/07/2026,Japan,Italy
46,162.347317716,166.436149733,Mamoru Harada (Japan),Kick Chase,Green,949565,2,H,3000,Japan,34483,Mamoru,Harada,1,241,04/07/2026,Japan,Italy
47,162.347317716,166.436149733,Shuhei Takeuchi (Japan),Kick Chase,Green,949565,3,H,3000,Japan,37874,Shuhei,Takeuchi,1,241,04/07/2026,Japan,Italy
48,162.347317716,166.436149733,Harry Hockings (Japan),Kick Chase,Green,949565,4,H,3000,Japan,24957,Harry,Hockings,1,241,04/07/2026,Japan,Italy
49,162.347317716,166.436149733,Warner Dearns (Japan),Kick Chase,Green,949565,5,H,3000,Japan,40399,Warner,Dearns,1,241,04/07/2026,Japan,Italy
50,162.347317716,166.436149733,Ben Gunter (Japan),Kick Chase,Green,949565,6,H,3000,Japan,26283,Ben,Gunter,1,241,04/07/2026,Japan,Italy
51,162.347317716,166.436149733,Kanji Shimokawa (Japan),Kick Chase,Green,949565,7,H,3000,Japan,30962,Kanji,Shimokawa,1,241,04/07/2026,Japan,Italy
52,162.347317716,166.436149733,Jack Cornelsen (Japan),Kick Chase,Green,949565,8,H,3000,Japan,23697,Jack,Cornelsen,1,241,04/07/2026,Japan,Italy
53,162.347317716,166.436149733,Naoto Saito (Japan),Kick Chase,Green,949565,9,H,3000,Japan,25158,Naoto,Saito,1,241,04/07/2026,Japan,Italy
54,162.347317716,166.436149733,Yuya Hirose (Japan),Kick Chase,Green,949565,12,H,3000,Japan,61922,Yuya,Hirose,1,241,04/07/2026,Japan,Italy
55,162.347317716,166.436149733,Dylan Riley (Japan),Kick Chase,Green,949565,13,H,3000,Japan,27652,Dylan,Riley,1,241,04/07/2026,Japan,Italy
56,164.187744503,176.291495417,Michele Lamaro (Italy),Kick Retreat,Green,949565,7,A,952,Italy,27368,Michele,Lamaro,1,242,04/07/2026,Japan,Italy
57,164.187744503,176.291495417,Danilo Fischetti (Italy),Kick Retreat,Green,949565,1,A,952,Italy,27370,Danilo,Fischetti,1,242,04/07/2026,Japan,Italy
58,164.187744503,176.291495417,Lorenzo Cannone (Italy),Kick Retreat,Green,949565,8,A,952,Italy,36688,Lorenzo,Cannone,1,242,04/07/2026,Japan,Italy
