ID,start_timestamp,end_timestamp,PlayerName (Team),next_action_type,next_action_result,FXID,ShirtNumber,HomeAway,FxTID,TeamName,PlayerID,PlayerFirstName,PlayerLastName,Period,MatchTime
1,12.334939478,17.334939478,Dafydd Jenkins (Wales),Tackle,Green,946475,4,H,500,Wales,38682,Dafydd,Jenkins,1,8
2,12.334939478,17.334939478,Alex Mann (Wales),Tackle,Green,946475,7,H,500,Wales,38683,Alex,Mann,1,8
3,13.128673058,18.128673058,Aaron Wainwright (Wales),Tackle,Green,946475,6,H,500,Wales,29440,Aaron,Wainwright,1,8
4,19.142846426,34.578727394,Keijiro Tamefusa (Japan),Kick Chase,Green,946475,3,A,3000,Japan,61929,Keijiro,Tamefusa,1,14
5,19.142846426,34.578727394,Epineri Uluiviti (Japan),Kick Chase,Green,946475,4,A,3000,Japan,26154,Epineri,Uluiviti,1,14
6,19.142846426,34.578727394,Kanji Shimokawa (Japan),Kick Chase,Green,946475,7,A,3000,Japan,30962,Kanji,Shimokawa,1,14
7,19.142846426,34.578727394,Kenta Kobayashi (Japan),Kick Chase,Green,946475,1,A,3000,Japan,34481,Kenta,Kobayashi,1,14
8,19.142846426,34.578727394,Kenji Sato (Japan),Kick Chase,Green,946475,2,A,3000,Japan,61722,Kenji,Sato,1,14
9,19.142846426,34.578727394,Warner Dearns (Japan),Kick Chase,Green,946475,5,A,3000,Japan,40399,Warner,Dearns,1,14
10,19.142846426,34.578727394,Jack Cornelsen (Japan),Kick Chase,Green,946475,6,A,3000,Japan,23697,Jack,Cornelsen,1,14
11,19.142846426,34.578727394,Faulua Makisi (Japan),Kick Chase,Green,946475,8,A,3000,Japan,23417,Faulua,Makisi,1,14
12,19.236509769,25.399970800064047,Dafydd Jenkins (Wales),Charge Down,Green,946475,4,H,500,Wales,38682,Dafydd,Jenkins,1,14
13,19.410747267,33.301611325,Nicky Smith (Wales),Kick Retreat,Green,946475,1,H,500,Wales,20327,Nicky,Smith,1,14
14,19.410747267,33.301611325,Dewi Lake (Wales),Kick Retreat,Green,946475,2,H,500,Wales,29806,Dewi,Lake,1,14
15,19.410747267,33.301611325,Archie Griffin (Wales),Kick Retreat,Green,946475,3,H,500,Wales,36663,Archie,Griffin,1,14
16,19.410747267,33.301611325,Dafydd Jenkins (Wales),Kick Retreat,Red,946475,4,H,500,Wales,38682,Dafydd,Jenkins,1,14
17,19.410747267,33.301611325,Adam Beard (Wales),Kick Retreat,Green,946475,5,H,500,Wales,21594,Adam,Beard,1,14
18,19.410747267,33.301611325,Aaron Wainwright (Wales),Kick Retreat,Green,946475,6,H,500,Wales,29440,Aaron,Wainwright,1,14
19,19.410747267,33.301611325,Alex Mann (Wales),Kick Retreat,Green,946475,7,H,500,Wales,38683,Alex,Mann,1,14
20,19.410747267,33.301611325,Olly Cracknell (Wales),Kick Retreat,Green,946475,8,H,500,Wales,21647,Olly,Cracknell,1,14
21,19.410747267,33.301611325,Tomos Williams (Wales),Kick Retreat,Green,946475,9,H,500,Wales,21436,Tomos,Williams,1,14
22,19.410747267,33.301611325,Josh Adams (Wales),Kick Retreat,Green,946475,11,H,500,Wales,21514,Josh,Adams,1,14
23,19.410747267,33.301611325,Ben Thomas (Wales),Kick Retreat,Green,946475,12,H,500,Wales,25826,Ben,Thomas,1,14
24,19.410747267,33.301611325,Max Llewellyn (Wales),Kick Retreat,Green,946475,13,H,500,Wales,29650,Max,Llewellyn,1,14
25,19.410747267,33.301611325,Louis Rees-Zammit (Wales),Kick Retreat,Green,946475,14,H,500,Wales,31213,Louis,Rees-Zammit,1,14
26,19.897782159,34.578727394,Tomoki Osada (Japan),Kick Chase,Green,946475,11,A,3000,Japan,31059,Tomoki,Osada,1,19
27,19.897782159,34.578727394,Charlie Lawrence (Japan),Kick Chase,Green,946475,12,A,3000,Japan,32522,Charlie,Lawrence,1,19
28,19.897782159,34.578727394,Dylan Riley (Japan),Kick Chase,Green,946475,13,A,3000,Japan,27652,Dylan,Riley,1,19
29,19.897782159,34.578727394,Kippei Ishida (Japan),Kick Chase,Green,946475,14,A,3000,Japan,34036,Kippei,Ishida,1,19
30,20.393739985,25.393739985,Kanji Shimokawa (Japan),Ruck,Green,946475,7,A,3000,Japan,30962,Kanji,Shimokawa,1,19
31,20.393739985,25.393739985,Kenta Kobayashi (Japan),Ruck,Green,946475,1,A,3000,Japan,34481,Kenta,Kobayashi,1,19
32,20.393739985,25.393739985,Faulua Makisi (Japan),Ruck,Green,946475,8,A,3000,Japan,23417,Faulua,Makisi,1,19
33,23.140309788,28.140309788,Kenji Sato (Japan),Ruck,Green,946475,2,A,3000,Japan,61722,Kenji,Sato,1,15
34,23.704253773,28.704253773,Epineri Uluiviti (Japan),Carry,Green,946475,4,A,3000,Japan,26154,Epineri,Uluiviti,1,21
35,30.525545394,35.525545394,Archie Griffin (Wales),Ruck,Green,946475,3,H,500,Wales,36663,Archie,Griffin,1,27
36,31.26458072,36.26458072,Dewi Lake (Wales),Carry,Green,946475,2,H,500,Wales,29806,Dewi,Lake,1,28
37,31.762050341,36.762050341,Epineri Uluiviti (Japan),Tackle,Green,946475,4,A,3000,Japan,26154,Epineri,Uluiviti,1,28
38,36.639051729,41.639051729,Kippei Ishida (Japan),Tackle,Green,946475,14,A,3000,Japan,34036,Kippei,Ishida,1,33
39,41.809631031,46.809631031,Adam Beard (Wales),Ruck,Green,946475,5,H,500,Wales,21594,Adam,Beard,1,39
40,43.745307532,48.745307532,Nicky Smith (Wales),Ruck,Green,946475,1,H,500,Wales,20327,Nicky,Smith,1,40
41,43.745307532,48.745307532,Dafydd Jenkins (Wales),Ruck,Green,946475,4,H,500,Wales,38682,Dafydd,Jenkins,1,40
42,44.577663426,49.577663426,Blair Murray (Wales),Carry,Green,946475,15,H,500,Wales,32980,Blair,Murray,1,43
43,45.991465445,50.991465445,Charlie Lawrence (Japan),Tackle,Green,946475,12,A,3000,Japan,32522,Charlie,Lawrence,1,43
44,49.23168883,54.23168883,Kenta Kobayashi (Japan),Jackler,Green,946475,1,A,3000,Japan,34481,Kenta,Kobayashi,1,47
45,52.31886621315193,64.908309548,Nicky Smith (Wales),Kick Chase,Green,946475,1,H,500,Wales,20327,Nicky,Smith,1,47
46,52.31886621315193,64.908309548,Dewi Lake (Wales),Kick Chase,Green,946475,2,H,500,Wales,29806,Dewi,Lake,1,47
47,52.31886621315193,64.908309548,Archie Griffin (Wales),Kick Chase,Green,946475,3,H,500,Wales,36663,Archie,Griffin,1,47
48,52.31886621315193,64.908309548,Dafydd Jenkins (Wales),Kick Chase,Green,946475,4,H,500,Wales,38682,Dafydd,Jenkins,1,47
49,52.31886621315193,64.908309548,Adam Beard (Wales),Kick Chase,Green,946475,5,H,500,Wales,21594,Adam,Beard,1,47
50,52.31886621315193,64.908309548,Aaron Wainwright (Wales),Kick Chase,Green,946475,6,H,500,Wales,29440,Aaron,Wainwright,1,47
51,52.31886621315193,64.908309548,Alex Mann (Wales),Kick Chase,Green,946475,7,H,500,Wales,38683,Alex,Mann,1,47
52,52.31886621315193,64.908309548,Olly Cracknell (Wales),Kick Chase,Green,946475,8,H,500,Wales,21647,Olly,Cracknell,1,47
53,52.31886621315193,64.908309548,Ben Thomas (Wales),Kick Chase,Green,946475,12,H,500,Wales,25826,Ben,Thomas,1,47
54,52.31886621315193,64.908309548,Max Llewellyn (Wales),Kick Chase,Green,946475,13,H,500,Wales,29650,Max,Llewellyn,1,47
55,52.31886621315193,64.908309548,Louis Rees-Zammit (Wales),Kick Chase,Green,946475,14,H,500,Wales,31213,Louis,Rees-Zammit,1,47
56,54.21816326530613,59.21816326530613,Warner Dearns (Japan),Charge Down,Green,946475,5,A,3000,Japan,40399,Warner,Dearns,1,54
57,54.21816326530613,74.398523892,Keijiro Tamefusa (Japan),Kick Retreat,Green,946475,3,A,3000,Japan,61929,Keijiro,Tamefusa,1,54
58,54.21816326530613,74.398523892,Epineri Uluiviti (Japan),Kick Retreat,Green,946475,4,A,3000,Japan,26154,Epineri,Uluiviti,1,54
59,54.21816326530613,74.398523892,Kanji Shimokawa (Japan),Kick Retreat,Green,946475,7,A,3000,Japan,30962,Kanji,Shimokawa,1,54
60,54.21816326530613,74.398523892,Kenta Kobayashi (Japan),Kick Retreat,Green,946475,1,A,3000,Japan,34481,Kenta,Kobayashi,1,54
61,54.21816326530613,74.398523892,Kenji Sato (Japan),Kick Retreat,Green,946475,2,A,3000,Japan,61722,Kenji,Sato,1,54
62,54.21816326530613,74.398523892,Warner Dearns (Japan),Kick Retreat,Green,946475,5,A,3000,Japan,40399,Warner,Dearns,1,54
63,54.21816326530613,74.398523892,Jack Cornelsen (Japan),Kick Retreat,Green,946475,6,A,3000,Japan,23697,Jack,Cornelsen,1,54
64,54.21816326530613,74.398523892,Faulua Makisi (Japan),Kick Retreat,Green,946475,8,A,3000,Japan,23417,Faulua,Makisi,1,54
65,54.323649391,74.398523892,Tomoki Osada (Japan),Kick Retreat,Green,946475,11,A,3000,Japan,31059,Tomoki,Osada,1,54
66,54.323649391,74.398523892,Charlie Lawrence (Japan),Kick Retreat,Green,946475,12,A,3000,Japan,32522,Charlie,Lawrence,1,54
67,54.323649391,74.398523892,Dylan Riley (Japan),Kick Retreat,Green,946475,13,A,3000,Japan,27652,Dylan,Riley,1,54
68,54.323649391,74.398523892,Kippei Ishida (Japan),Kick Retreat,Green,946475,14,A,3000,Japan,34036,Kippei,Ishida,1,54
69,54.781533402,59.781533402,Archie Griffin (Wales),Ruck,Green,946475,3,H,500,Wales,36663,Archie,Griffin,1,54
70,54.781533402,59.781533402,Adam Beard (Wales),Ruck,Green,946475,5,H,500,Wales,21594,Adam,Beard,1,54
71,54.83004685,74.398523892,Naoto Saito (Japan),Kick Retreat,Green,946475,9,A,3000,Japan,25158,Naoto,Saito,1,54
72,57.568881913,62.568881913,Aaron Wainwright (Wales),Ruck,Green,946475,6,H,500,Wales,29440,Aaron,Wainwright,1,50
73,57.568881913,62.568881913,Alex Mann (Wales),Ruck,Green,946475,7,H,500,Wales,38683,Alex,Mann,1,50
74,57.568881913,62.568881913,Olly Cracknell (Wales),Carry,Green,946475,8,H,500,Wales,21647,Olly,Cracknell,1,50
75,58.823963275,64.623116693,Josh Adams (Wales),Kick Chase,Gold,946475,11,H,500,Wales,21514,Josh,Adams,1,56
76,60.59131519274376,65.59131519274376,Archie Griffin (Wales),Kick Chase,Green,946475,3,H,500,Wales,36663,Archie,Griffin,1,57
77,60.59131519274376,65.59131519274376,Max Llewellyn (Wales),Kick Chase,Green,946475,13,H,500,Wales,29650,Max,Llewellyn,1,57
78,61.524349194,73.41409604,Keijiro Tamefusa (Japan),Kick Retreat,Green,946475,3,A,3000,Japan,61929,Keijiro,Tamefusa,1,59
79,61.524349194,73.41409604,Epineri Uluiviti (Japan),Kick Retreat,Green,946475,4,A,3000,Japan,26154,Epineri,Uluiviti,1,59
80,61.524349194,73.41409604,Kanji Shimokawa (Japan),Kick Retreat,Green,946475,7,A,3000,Japan,30962,Kanji,Shimokawa,1,59
81,61.524349194,73.41409604,Kenta Kobayashi (Japan),Kick Retreat,Green,946475,1,A,3000,Japan,34481,Kenta,Kobayashi,1,59
82,61.524349194,73.41409604,Kenji Sato (Japan),Kick Retreat,Green,946475,2,A,3000,Japan,61722,Kenji,Sato,1,59
83,61.524349194,73.41409604,Warner Dearns (Japan),Kick Retreat,Green,946475,5,A,3000,Japan,40399,Warner,Dearns,1,59
84,61.524349194,73.41409604,Jack Cornelsen (Japan),Kick Retreat,Green,946475,6,A,3000,Japan,23697,Jack,Cornelsen,1,59
85,61.524349194,73.41409604,Faulua Makisi (Japan),Kick Retreat,Green,946475,8,A,3000,Japan,23417,Faulua,Makisi,1,59
86,61.524349194,73.41409604,Tomoki Osada (Japan),Kick Retreat,Green,946475,11,A,3000,Japan,31059,Tomoki,Osada,1,59
87,61.524349194,73.41409604,Charlie Lawrence (Japan),Kick Retreat,Green,946475,12,A,3000,Japan,32522,Charlie,Lawrence,1,59
88,61.524349194,73.41409604,Dylan Riley (Japan),Kick Retreat,Green,946475,13,A,3000,Japan,27652,Dylan,Riley,1,59
89,61.524349194,73.41409604,Kippei Ishida (Japan),Kick Retreat,Green,946475,14,A,3000,Japan,34036,Kippei,Ishida,1,59
90,61.690192710000005,66.69019271,Dewi Lake (Wales),Kick Chase,Green,946475,2,H,500,Wales,29806,Dewi,Lake,1,59
91,61.738448316,66.738448316,Archie Griffin (Wales),Kick Chase,Green,946475,3,H,500,Wales,36663,Archie,Griffin,1,59
92,61.738448316,66.738448316,Dafydd Jenkins (Wales),Kick Chase,Green,946475,4,H,500,Wales,38682,Dafydd,Jenkins,1,59
93,61.738448316,66.738448316,Alex Mann (Wales),Kick Chase,Green,946475,7,H,500,Wales,38683,Alex,Mann,1,59
94,62.219929689,67.219929689,Adam Beard (Wales),Kick Chase,Green,946475,5,H,500,Wales,21594,Adam,Beard,1,59
95,64.267330248,72.047665635,Tomos Williams (Wales),Charge Down,Green,946475,9,H,500,Wales,21436,Tomos,Williams,1,102
96,66.397555607,71.397555607,Adam Beard (Wales),Kick Chase,Green,946475,5,H,500,Wales,21594,Adam,Beard,1,103
97,66.397555607,71.397555607,Tomos Williams (Wales),Kick Chase,Green,946475,9,H,500,Wales,21436,Tomos,Williams,1,103
98,66.397555607,71.397555607,Josh Adams (Wales),Kick Chase,Green,946475,11,H,500,Wales,21514,Josh,Adams,1,103
99,66.485237126,75.605992628,Nicky Smith (Wales),Kick Chase,Green,946475,1,H,500,Wales,20327,Nicky,Smith,1,103
100,66.485237126,75.605992628,Dewi Lake (Wales),Kick Chase,Green,946475,2,H,500,Wales,29806,Dewi,Lake,1,103
101,66.485237126,75.605992628,Dafydd Jenkins (Wales),Kick Chase,Green,946475,4,H,500,Wales,38682,Dafydd,Jenkins,1,103
102,66.485237126,75.605992628,Aaron Wainwright (Wales),Kick Chase,Green,946475,6,H,500,Wales,29440,Aaron,Wainwright,1,103
103,66.485237126,75.605992628,Alex Mann (Wales),Kick Chase,Green,946475,7,H,500,Wales,38683,Alex,Mann,1,103
104,66.485237126,75.605992628,Olly Cracknell (Wales),Kick Chase,Green,946475,8,H,500,Wales,21647,Olly,Cracknell,1,103
105,66.722473547,71.722473547,Archie Griffin (Wales),Kick Chase,Green,946475,3,H,500,Wales,36663,Archie,Griffin,1,103
106,67.047665635,72.047665635,Max Llewellyn (Wales),Carry,Green,946475,13,H,500,Wales,29650,Max,Llewellyn,1,103
107,68.236580408,73.236580408,Archie Griffin (Wales),Charge Down,Green,946475,3,H,500,Wales,36663,Archie,Griffin,1,104
108,68.317385466,73.317385466,Dylan Riley (Japan),Tackle,Green,946475,13,A,3000,Japan,27652,Dylan,Riley,1,104
